h;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;h;h;h;h;d;d;d;d;d;d;d;d;d;d
h;d;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;0;h;h;d;d;d;0;0;d;d;d;d;d;d
h;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;d;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;0;N;h;d;0;d;d;0;d;d;d;d;d;d
h;h;0;d;d;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;0;N;h;d;0;d;d;0;0;0;d;d;d;d
d;d;0;d;d;0;d;d;d;d;N;N;0;0;0;0;0;0;0;0;d;d;N;N;d;0;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;d;d;d;0;0;0;0;0;d;d;d
N;N;0;d;d;d;d;0;0;d;N;N;N;N;N;0;0;0;0;0;0;h;h;0;d;0;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;0;N;d;0;0;0;0;0;d;0;d
0;N;d;d;d;d;d;0;d;d;d;d;N;N;N;N;0;0;0;0;d;h;h;d;d;0;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;0;N;d;0;0;0;0;0;d;d;d
N;d;d;d;d;d;d;0;d;0;0;d;0;0;0;0;0;0;0;0;d;d;h;0;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;0;N;N;0;0;0;d;d;d;d;d
N;d;d;h;h;h;d;h;h;h;0;d;0;d;0;0;0;0;0;0;d;d;d;0;d;0;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;N;0;d;d;d;d;d;d;d
d;d;d;h;h;d;d;h;h;h;0;d;0;d;0;0;0;0;N;N;d;h;h;N;N;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;0;0;0;h;h;d;d;d;d
d;d;d;d;d;d;d;d;h;h;0;d;d;d;0;0;0;0;N;N;d;h;h;N;N;d;d;h;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;0;0;0;h;h;d;d;d;d
d;d;d;d;d;d;d;d;h;h;d;d;d;d;d;0;0;0;N;N;d;h;h;h;d;d;d;h;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;0;0;0;0;0;0;h;h;d
d;d;d;d;d;d;d;d;d;d;0;d;d;0;0;0;0;h;N;N;d;d;d;d;d;d;d;d;d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;h;d
d;d;d;d;d;d;d;d;d;d;d;d;d;d;d;0;0;h;d;d;d;d;d;d;d;d;d;h;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;d;d
d;d;d;d;d;d;d;d;d;d;0;d;N;N;0;0;0;h;d;d;h;h;d;d;d;d;d;h;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;h;d;d
d;d;d;d;d;d;d;d;d;d;0;d;N;0;0;0;h;h;d;d;h;h;d;0;d;N;N;h;h;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d;d
d;d;d;d;d;d;d;d;d;0;0;d;0;0;0;0;h;h;d;d;d;0;0;0;d;N;N;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;d;d
