1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 D 0 0 1 D 0 O F L D C 0 > 1 W B Q B C F Q _ F 1 1 D 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 D 0 0 1 D 0 C _ R W 1 < D B D Q B 1 W > < 1 _ L O O F
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 D 0 0 1 D 1 B S R v 1 L Q C F C S L S O L F S > B W >
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 D 0 0 1 D 1 S W 0 D v O R O W Q C B R ^ F 1 < ^ F D v
1 0 0 0 0 0 0 0 0 0 0 0 0 R 0 0 0 0 1 1 ^ ^ ^ ^ ^ ^ ^ ^ 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 D W ^ D _ C L S R D < ^ D 0 ^ D v _ O F F v L
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 ^ ^ 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 D _ D W W < O v ^ v D < W F _ C < v Q ^ F R D
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 D R D S B 1 > B W L v B W _ B < < > ^ 1 0 _ B
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 D < 1 1 0 F O F D _ S D O _ L < Q S R W S B D
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 D 0 0 0 0 O Q D 0 R F < C W O 0 ^ > F 0 O F F
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 < 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 D 0 0 0 0 W D F < D L C 1 D D R C R v S ^ R R
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 < 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 D 0 0 0 0 _ C O ^ D B C O F L O S F R O _ L W
1 0 0 0 0 0 0 0 0 ^ ^ ^ ^ 0 0 0 0 < 1 1 1 1 1 1 0 0 0 0 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 D 0 0 0 0 W L 1 v S B S B C v Q v _ F O W F F
1 1 1 1 1 1 0 0 0 1 1 1 1 0 0 0 0 < 1 1 1 1 1 1 0 0 0 0 0 1 1 0 1 1 1 1 1 0 1 1 > 0 1 1 0 1 D 0 0 0 0 C O F R _ < D 1 Q 1 O v C C R 1 R ^
