R;R;R;R;R;R;R;R;R;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ð;þ;Ð;þ;Ð;þ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;M;M;M;M
R;R;R;R;R;R;R;R;R;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;0;0;0;0;0;0;0;0;0;0;Ð;þ;Ð;þ;Ð;þ;Ð;þ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ð;þ;Ð;þ;Ð;þ;Ð;þ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;0;0;0;0;0;Ð;þ;Ð;þ;Ð;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;þ;Ð;þ;Ç
R;R;R;R;R;R;R;R;R;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;0;0;0;0;0;0;0;0;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;þ;Ð;þ;Ð;þ;Ð;þ;Ð;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;0;0;0;0;0;þ;Ð;þ;Ð;þ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ð;þ;Ð;þ
R;R;R;R;R;R;R;R;R;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;þ;Ð;þ;Ð;þ;Ð;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ð;þ;Ð;þ;Ð;0;0;0;0;0;Ð;þ;Ð;þ;Ð;þ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ð;þ;Ð;þ;Ð
R;R;R;R;R;R;R;R;R;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ð;þ;Ð;þ;Ð;þ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;þ;Ð;þ;w;þ;Ð;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;þ;Ð;þ;Ð;þ
R;R;R;R;R;R;R;R;R;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;þ;Ð;þ;Ð;þ;Ð;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ð;þ;Ð;Ö;Ö;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ð;þ;Ð;þ;Ð
R;R;R;R;R;R;R;R;R;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;þ;Ð;þ;Ð;þ;Ð;þ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ö;Ö;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;þ;Ð;þ;Ð;þ
R;R;R;R;R;R;R;R;R;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;w;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ð;þ;Ð;þ;Ð
R;R;R;R;R;R;R;R;R;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;þ;Ð;þ;Ð;þ
R;R;R;R;R;R;R;R;R;R;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ð;þ;Ð;þ;Ð
R;R;R;R;R;R;R;R;R;R;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;þ;Ð;þ;Ð;þ
R;R;R;R;R;R;R;R;R;R;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ð;þ;Ð;þ;Ð
R;R;R;R;R;R;R;R;R;R;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;þ;Ð;þ;Ð;þ
R;R;R;R;R;R;R;R;R;R;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ð;þ;Ð;þ;Ð
R;R;R;R;R;R;R;R;R;R;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;þ;Ð;þ;Ð;þ
R;R;R;R;R;R;R;R;R;R;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;0;0;0;0;0;0;Ð;þ;Ð;þ;Ð;þ;Ð;þ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ð;þ;Ð;þ;Ð;þ;Ð;þ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ð;þ;Ð;þ;Ð
R;R;R;R;R;R;R;R;R;R;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;0;0;0;0;0;þ;Ð;þ;Ð;þ;Ð;þ;Ð;0;0;0;0;0;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;þ;Ð;þ;Ð;þ
R;R;R;R;R;R;R;R;R;R;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;0;0;0;0;Ð;þ;Ð;þ;Ð;þ;Ð;þ;0;0;0;0;0;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ð;þ;Ð;þ;Ð
R;R;R;R;R;R;R;R;R;R;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;0;0;0;þ;Ð;þ;Ð;þ;Ð;þ;Ð;0;0;0;0;0;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;þ;Ð;þ;Ð;þ
R;R;R;R;R;R;R;R;R;R;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ð;þ;Ð;þ;Ð
R;R;R;R;R;R;R;R;R;R;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;þ;Ð;þ;Ð;þ
R;R;R;R;R;R;R;R;R;R;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;Ð;þ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ð;þ;Ð;þ;Ð
