1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 0 < 1 1 0 0 0 0 0 0 0 1 1 1 1 1 B 0 _ > _ 0 D ^ Q ^ v > L W v ^ > < D D _ S L ^ ^ 0 1 1 0 0 0 0 0 0 0 0 0 0 0 < 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 S F S D O _ ^ S ^ v < > L _ S > B D _ > ^ F Q v W v _ 1 0 0 0 0 0 0 0 0 0 0 0 < 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 ^ ^ ^ ^
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 F W B D W > v D < B O C < 0 O B v > ^ _ v R C 0 > B ^ R _ _ _ _ _ _ 0 0 0 0 0 < 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 ^ B 0 W F D F Q B > 0 > v v 1 v _ _ W R D R v 1 v C W > O _ F v ^ Q D D D D 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 v R < 1 > D 0 < < 1 W 1 1 1 _ ^ R 1 O 0 W R Q L F O < O F R D < 0 B _ _ Q O O O B v Q v W _ 0 0 0 0 0 0 0 0 1 1 1 1 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ^ ^ ^ ^ ^ ^ ^ ^ 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 B W 1 1 > L B D L R F ^ 0 1 _ B ^ D < v _ C W D 0 B _ _ C Q _ > S O > W F C O < C F ^ Q O ^ > 0 0 0 0 0 0 0 1 1 1 1 0
1 0 0 0 0 0 0 0 0 0 0 0 0 ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 R 0 0 0 v B _ v v > v S L < ^ W F Q Q S ^ F R B < 1 < > v > Q O F 1 _ L S v S Q R D O L S B S ^ Q _ 0 > 0 0 0 0 0 0 0 1 1 1 1 0
1 0 0 0 0 0 0 0 0 0 0 0 0 D D D D D D D D D 1 1 ^ 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 0 0 0 C D W W F R v S R B R v F ^ > B v 1 _ D D ^ 1 S _ W R _ > O S < Q < R > C O W 0 S W B _ L Q W S > 0 0 0 0 0 0 1 1 1 1 0
1 0 0 0 0 0 0 0 0 0 0 0 0 D D D D D D D D D 0 1 D 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 0 0 0 0 O > Q < L 1 ^ Q ^ < > 1 _ > W S < C ^ O v B 0 _ B < B _ S F R C ^ O v R 1 1 S F D Q _ O F ^ Q Q 0 0 0 0 0 0 0 < 1 1 1 0
1 1 1 1 1 1 1 0 0 0 0 0 0 D D D D D D D D D 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 ^ ^ ^ ^ ^ v < _ 1 Q _ R > ^ v < v > S O R > Q W < Q Q C ^ Q _ 0 F Q < B _ v ^ W v ^ 0 R _ Q < > D v L W < < 1 1 1 1 1 0 < 1 1 1 0
